id_vehiculo,fecha,hora,ondas,temp_motor,vibracion,presion,humedad,voltaje,velocidad,bateria1,bateria2,dist_supercharger1,dist_supercharger2
24596,14.07.2022,22:06:36,0.977,92.5,0.998,3.7,0.8,382.8,73.6,94.3,65.7,118.6,369.5
24596,14.07.2022,21:59:43,0.996,88.0,0.904,2.08,0.8,434.2,78.9,29.0,59.7,263.8,861.2
24596,14.07.2022,18:31:20,0.903,95.2,0.891,3.15,0.85,348.8,53.1,35.9,90.5,73.5,849.1
24596,14.07.2022,13:40:13,0.761,89.1,0.853,2.12,0.78,353.2,40.3,43.4,54.2,35.4,828.5
24596,14.07.2022,23:13:53,0.929,88.7,0.94,2.88,0.85,404.6,41.3,20.6,91.3,90.0,292.1
24596,14.07.2022,18:36:49,0.75,87.2,0.977,3.67,0.92,337.5,44.6,81.1,82.3,323.4,518.1
24596,14.07.2022,13:38:59,0.784,85.4,0.755,3.77,0.89,425.3,44.8,94.7,46.2,326.6,758.3
24596,14.07.2022,21:28:22,0.949,91.8,0.834,2.29,0.92,337.4,52.2,81.4,79.5,88.8,631.4
24596,14.07.2022,14:44:35,0.897,90.7,0.944,2.64,0.96,360.6,63.2,99.4,95.7,479.6,770.0
24596,14.07.2022,14:57:57,0.853,97.0,0.8,2.04,0.81,420.7,63.7,34.2,97.2,426.3,370.8
24596,14.07.2022,16:40:02,0.709,97.2,0.852,3.95,0.75,423.8,43.8,54.6,94.2,216.5,920.3
24596,14.07.2022,21:23:27,0.828,86.4,0.89,2.46,0.97,387.3,42.7,22.1,78.4,294.9,310.8
24596,14.07.2022,23:54:40,0.78,95.1,0.944,2.68,0.97,424.3,78.2,68.0,64.4,249.7,714.9
24596,14.07.2022,14:01:40,0.752,92.0,0.929,3.17,0.8,423.3,63.1,32.1,78.2,412.5,827.6
24596,14.07.2022,17:35:15,0.865,93.4,0.964,3.34,0.76,377.7,46.8,44.2,55.3,140.1,405.7
24596,14.07.2022,22:56:30,0.754,90.5,0.776,3.04,0.84,373.1,54.2,62.0,88.5,351.1,699.3
24596,14.07.2022,15:47:01,0.84,97.6,0.929,2.11,0.92,385.7,41.9,20.0,88.8,62.0,374.3
24596,14.07.2022,16:03:41,0.915,93.6,0.863,3.53,0.95,343.8,74.5,61.9,73.7,201.6,502.2
24596,14.07.2022,23:55:35,0.74,99.0,0.879,2.74,0.86,434.0,59.4,99.7,76.2,172.0,421.9
24596,14.07.2022,13:53:40,0.987,97.4,0.827,2.01,0.82,438.7,78.6,92.3,82.1,82.1,750.6
24596,14.07.2022,16:03:20,0.964,98.8,0.874,3.03,0.78,346.3,71.8,49.0,93.6,463.4,579.0
24596,14.07.2022,16:03:57,0.83,90.7,0.767,2.63,0.86,372.4,41.9,73.0,45.9,214.6,824.9
24596,14.07.2022,23:12:14,0.863,89.8,0.82,3.29,0.8,416.8,61.1,37.7,89.5,9.6,307.1
24596,14.07.2022,16:18:35,0.725,98.1,0.842,3.12,0.84,395.1,53.8,30.9,83.2,134.5,661.0
24596,14.07.2022,19:34:04,0.844,97.2,0.92,2.53,0.77,374.7,58.1,93.7,86.9,14.2,559.2
24596,14.07.2022,19:19:27,0.751,99.4,0.874,2.0,0.93,433.2,48.4,34.2,84.5,391.4,420.3
24596,14.07.2022,23:28:17,0.922,87.0,0.92,3.18,0.84,396.7,41.5,65.2,91.9,127.6,764.5
24596,14.07.2022,18:09:45,0.732,96.3,0.818,2.85,0.99,421.7,45.2,87.8,64.2,253.3,725.7
24596,14.07.2022,17:37:07,0.793,99.8,0.799,3.1,0.96,341.4,53.3,90.0,65.6,195.2,614.4
24596,14.07.2022,15:29:14,0.93,86.1,0.98,2.21,0.81,393.5,40.4,36.9,77.7,366.5,818.5
24596,14.07.2022,20:03:46,0.742,85.3,0.833,3.77,0.8,351.2,77.0,92.7,78.0,235.7,356.5
24596,14.07.2022,19:25:04,0.944,93.9,0.84,2.59,0.78,337.3,76.8,45.8,41.5,447.9,417.1
24596,14.07.2022,19:24:18,0.97,95.4,0.881,2.72,0.96,411.9,58.2,55.8,62.6,219.5,272.1
24596,14.07.2022,17:30:18,0.924,92.3,0.856,2.83,0.86,426.3,66.1,59.7,61.2,131.0,791.1
24596,14.07.2022,22:34:27,0.865,91.0,0.783,3.09,0.92,425.6,43.5,94.3,63.1,210.6,322.6
24596,14.07.2022,20:00:29,0.95,94.3,0.824,3.32,0.76,434.3,62.6,54.9,53.3,299.0,789.9
24596,14.07.2022,20:32:32,0.943,99.4,0.923,3.22,0.99,424.4,61.8,22.2,73.6,78.9,498.7
24596,14.07.2022,17:33:48,0.833,99.9,0.999,2.35,0.95,389.5,43.8,83.9,63.5,166.7,617.8
24596,14.07.2022,15:57:10,0.858,94.9,0.938,3.97,0.94,405.9,43.5,80.7,51.8,389.0,638.3
24596,14.07.2022,20:51:43,0.706,92.5,0.877,2.9,0.86,344.2,65.1,77.3,84.8,63.7,745.6
24596,14.07.2022,23:45:31,0.957,86.1,0.971,2.2,0.88,378.4,57.8,57.7,78.8,311.9,677.8
24596,14.07.2022,20:46:33,0.99,85.2,0.909,3.56,0.92,373.1,74.5,30.5,63.0,39.4,341.4
24596,14.07.2022,16:54:21,0.854,89.2,0.997,2.25,0.97,418.9,63.1,63.0,54.9,402.0,645.5
24596,14.07.2022,18:09:16,0.738,96.5,0.955,2.18,0.88,344.1,62.6,29.9,94.2,278.9,749.3
24596,14.07.2022,21:27:10,0.843,90.7,0.89,3.18,0.89,393.7,65.9,53.7,68.3,255.1,347.9
24596,14.07.2022,19:26:37,0.808,89.5,0.862,3.85,0.82,378.3,58.6,70.2,60.2,357.7,918.1
24596,14.07.2022,15:58:52,0.717,94.0,0.824,3.7,0.85,368.5,47.0,75.2,54.9,339.5,715.9
24596,14.07.2022,17:57:32,0.758,94.0,0.989,3.04,0.82,344.7,64.7,91.9,90.8,456.2,428.7
24596,14.07.2022,20:14:30,0.712,87.0,0.777,3.73,0.9,376.9,58.9,57.2,87.8,445.7,796.7
24596,14.07.2022,19:19:53,0.808,91.1,0.901,2.96,0.98,438.0,44.8,75.6,70.0,377.7,663.9
24596,14.07.2022,19:57:35,0.864,94.7,0.941,2.97,0.99,379.7,68.0,74.8,90.0,112.8,736.7
24596,14.07.2022,21:57:48,0.841,92.9,0.915,2.34,0.85,402.7,71.9,80.2,52.5,76.3,863.3
24596,14.07.2022,16:41:32,0.915,87.2,0.8,2.4,0.89,433.5,40.2,81.1,69.0,251.8,917.6
24596,14.07.2022,17:02:10,0.981,93.1,0.923,3.9,0.76,401.3,53.7,28.9,61.8,368.3,694.3
24596,14.07.2022,20:17:43,0.777,89.7,0.807,2.52,1.0,363.0,43.8,49.3,68.2,384.6,403.5
24596,14.07.2022,22:59:58,0.799,96.3,0.773,2.96,0.82,347.3,43.4,68.8,98.0,411.1,453.2
24596,14.07.2022,21:49:52,0.725,88.6,0.901,2.61,0.94,431.8,55.2,43.6,57.2,264.4,884.5
24596,14.07.2022,16:28:49,0.851,95.0,0.78,2.33,0.8,414.5,78.1,81.7,42.5,237.6,452.3
24596,14.07.2022,21:22:00,0.861,94.4,0.916,2.43,0.9,408.7,58.3,69.0,53.3,91.8,404.1
24596,14.07.2022,22:59:34,0.97,86.2,0.796,2.69,0.84,370.8,40.3,84.1,53.4,315.9,854.0
24596,14.07.2022,23:50:01,0.943,97.5,0.953,3.64,0.94,375.6,52.2,37.7,66.6,317.0,445.6
24596,14.07.2022,20:10:32,0.706,93.2,0.945,3.29,0.8,376.0,70.9,93.4,62.0,241.0,276.5
24596,14.07.2022,23:54:42,0.856,87.3,0.817,2.11,0.84,341.5,44.7,76.0,55.3,209.3,271.3
24596,14.07.2022,22:22:33,0.935,94.5,0.779,3.78,0.79,430.4,64.8,80.1,45.2,105.6,858.7
24596,14.07.2022,16:39:13,0.916,88.3,0.849,3.12,0.92,349.4,41.8,98.4,76.6,191.2,410.4
24596,14.07.2022,20:23:12,0.863,97.1,0.89,3.23,0.94,375.9,63.5,57.2,54.0,226.8,710.6
24596,14.07.2022,14:27:29,0.98,99.6,0.773,3.3,0.93,436.3,46.5,25.9,47.2,428.6,809.5
24596,14.07.2022,16:01:23,0.841,97.5,0.937,3.99,0.98,364.0,57.9,76.1,73.4,191.5,417.5
24596,14.07.2022,20:19:52,0.701,87.7,0.77,3.02,0.95,346.4,43.4,68.5,93.0,252.6,565.1
24596,14.07.2022,19:02:28,0.719,93.2,0.89,2.14,0.78,365.7,43.8,99.1,83.7,104.1,294.0
24596,14.07.2022,18:52:34,0.899,91.3,0.883,3.18,0.87,355.7,56.8,32.4,99.1,221.1,786.6
24596,14.07.2022,14:43:56,0.903,87.9,0.808,3.53,0.76,362.5,60.1,41.6,44.1,75.8,907.6
24596,14.07.2022,13:35:54,0.825,85.0,0.826,3.5,0.79,334.6,71.9,87.5,85.5,195.1,627.6
24596,14.07.2022,21:30:14,0.712,91.6,0.821,3.23,0.94,409.6,62.9,79.4,87.3,246.4,372.7
